Mies Star Wreckin takana: Samuli Torssonen,
Kotimme Tampere,
Aurinko ja meri,
"""Kuin Naantalin aurinko""",
Sami Saarenpää opettaa reilausta,
Tunne maasi!,
Tietoisku: Suusta suuhun -tekohengitys,
Vierailu Suomeen oli Conanin elämän kohokohta,
Conan tapaa Tarjan,
Kalastaja Pentti Linkolan mietteitä,
Vihreä liike myllytyksessä,
Kessin kahlekuningas,
Ex-pasifisti Pentti Linkola kertoo,
Helsingin keitaat,
Pentti Linkolalle terrorismi on iloinen asia,
Runoilija Heli Laaksosen äirinkiäl,
Konginkankaan liikenneonnettomuus on Suomen historian tuhoisin,
Suomi hiljentyi muistamaan Konginkankaan uhreja,
Konginkankaan turman syyt,
Susanna luisteli Oulusta maailmalle,
Alisa Drei - Moskovasta Suomen huipulle,
Idols-tuomari Asko Kallonen,
Kapasiteettiyksikön Uniikki ja Tasis,
Aurinkoista Airistoa,
Kuumailmapallo ja muuta askartelua,
Kiira Korpi - tapparalaista taitoluistelua,
Tuusulanjärven taiteilijayhteisön maisemissa,
Jääpallon MM Suomeen,
Punakoneen ensitappio MM-bandyssa,
MM-bandya pehmojäällä,
Suomelle jääpallopronssia pyryssä,
Ruotsille MM-jääpallon unelmavoitto,
Jääpallon ensimmäinen MM-turnaus,
Venäläisille viides MM-bandykulta,
Don Johnson Big Band,
Vicky Rosti euroviisujen alla,
Nokia - pitkän historian kaupunki,
Hanna Pakarinen - trukkikuskista poptähdeksi,
Elastinen hiphop-artisti,
Ihmisoikeuksien ytimessä,
Raid-mies talossa ja puutarhassa,
Metsänviljelijänä Argentiinassa,
Kwan – hip hopista kohti popimpaa ja rockimpaa,
Reaktiolentokone Comet Seutulassa,
Baddingin oppi-isiä,
Lovex,
Vaasa – Pohjanmaan pääkaupunki,
Agricolalle patsas Turkuun,
"Päätalo, proosan puurtaja",
Jorma Palo ja sairaat vallanpitäjät,
Lumilautailija Risto Mattila,
Tuplamestari Antti Autti,
Juhani Järvisestä Suomen sankari,
MM-luistelua stadionilla 1948,
Luistelumestarien tyylinäytteitä,
Neuvostonaiset liukkaimpia Kuopion jäällä,
Katri Ylander - Idols-kisan kakkonen,
Laura euroviisuihin 2002,
Kävimme Tukholmassa,
Kehittyvä Kemi,
Keith Richards tykkää Mozartista ja Muddy Watersista,
Mies Vareksen takana,
Viulujulkkis Linda pääsi Playboyn kanteen ja sai ikioman siiderin,
Vierailu Porvoossa,
Repen ralleja,
Suomalaisia Uudessa-Seelannissa,
Maj Karman Herra Ylppö,
Johansson syö 37 kananmunaa,
Toijalan maatalousnäyttely 1957,
Birgitta Ulfsson  – Muumimamman rohkeudella,
Intiaanien käsitys taiteesta,
Metsien kätköissä Pogostalla,
Puu-Käpylää uhkasi purkutuomio,
Matkailua maalla ja merellä,
Lauri Tähkä ja Elonkerjuu,
TV:stä tuttu laulajanäyttelijä Mikko Leppilampi,
V. A. Koskenniemi - esi-eksistentialisti?,
Leonid Brežnev on kuollut,
Puu-Pasila sai väistyä kerrostalojen ja toimistokortteleiden tieltä,
Antti Tuisku vuosina 2004-2006,
Kieltolain laulut,
Salmiakkikossu vedettiin pois myynnistä vuonna 1993,
Lievestuoreen lipeälampi,
Jyväskylä - Suomen Ateena,
Kohu Muhammed-pilakuvista,
Suomi kahmi suunnistuskultaa,
Borgenström suunnisti MM-voittoon,
Ensimmäinen MM-suunnistus Fiskarsissa,
Mistä trendit tulevat?,
Tellervo Koivisto - presidentin puolison masennus,
Halonen toiselle kaudelle,
Suomen viinapulma gallup-tutkimuksen valossa,
Uusikylän asevarikon räjähdys 1965,
Legendaarinen hotelli Pohjanhovi,
Laila Kinnusen viimeinen haastattelu,
Vastuu,
Kohtalotoverit,
Takaisin yhteiskuntaan,
Viinanhuuruiset varpajaiset,
Kunnian kukko,
Ryyppy ja ratti,
Miksei isä tule kotiin,
Alkoholi ihmisruumiissa,
Arjen keksintöjä,
Zero Nine levytti Englannissa,
Helsingin makasiinipalot 2006,
Possun uudenvuoden tervehdys,
Muumitkin pyörähtelivät illallisilla uutenavuotena 1957,
Vuosi 1982 alkoi Pellen tahdissa,
Blues kolahti nuoreen J. Karjalaiseen,
R. R. Ryynänen keksi iskelmän,
Amerikkaa tuulilasin takaa,
Jäätilanne keväällä 1956,
Israel hyökkäsi Libanoniin,
Libanonissa myös suomalaisuhri,
Sharon sivuun sairauden vuoksi,
Hamas voitti vaalit,
Gazan operaatio,
Isokuovi - Etelä-Pohjanmaan maakuntalintu,
Kiuru - Keski-Pohjanmaan maakuntalintu,
Kuhankeittäjä - Etelä-Savon maakuntalintu,
Kuikka - Pohjois-Savon maakuntalintu,
Kurki - Pohjois-Pohjanmaan maakuntalintu,
Kuukkeli - Kainuun ja Koillismaan maakuntalintu,
Käki - Pohjois-Karjalan maakuntalintu,
Laulujoutsen - Suomen kansallislintu,
Merikotka - Ahvenanmaan maakuntalintu,
Metso - Keski-Suomen maakuntalintu,
Mustarastas - Uudenmaan maakuntalintu,
Naakka - Varsinais-Suomen maakuntalintu,
Punatulkku - Kymenlaakson maakuntalintu,
Riekko - Peräpohjolan maakuntalintu,
Satakieli - Etelä-Karjalan maakuntalintu,
Sinirinta - Lapin maakuntalintu,
Sinitiainen - Satakunnan maakuntalintu,
Valkoselkätikka - Päijät-Hämeen maakuntalintu,
Västäräkki - Pirkanmaan maakuntalintu,
Sääksi - Kanta-Hämeen maakuntalintu,
Tervapääsky - Pohjanmaan maakuntalintu,
Aunuksen Karjalaa Paatenessa,
Gösta Sundqvist saalisti hyviä juttuja kuin haukka,
Armi Ratia ja Marimekon kulta-aika,
Partaharjun leiriparatiisi,
Heimo Lampi - hävittäjälentäjä ja hovioikeuden presidentti,
Vesa-Matti Loirin ilmiömaailma,
Kirka fan-klubin keskellä,
Suomineito rokkaa,
Röyhkeä Röyhkä vm/1980,
"Litti, ruohokenttien sfinksi",
Saamen kansa kirkkotiellä,
Porvoon kirkon tuhopolttaja löytyi nopeasti,
Vesa-Matti Loiri Jumalten keinussa,
Loppiaisen ruokia,
Aikamme uskomuksia,
Tähystäjätontun joulukalenteri 22.12.,
Tähystäjätontun joulukalenteri 23.12.,
Tähystäjätontun joulukalenteri 24.12.,
Minun Helsinkini,
Kirka — laulava perheenisä,
Porvoon tuomiokirkon tuhopoltto 2006,
Kuusijuhla Hervannassa,
Lasten jouluevankeliumi,
Vienankarjalaisten joulunviettoa Kuhmossa,
"Tanja Poutiainen, alppinainen",
Tähystäjätontun joulukalenteri 21.12.,
Tiktak kesän kynnyksellä,
Rauli Somerjoki – rokkaaja Somerolta,
MM-purjehtija Silja Lehtinen,
Hämäläinen joulusauna,
Jörn Donner - isä ja kuolema,
Kuusijuhla Tölöön ala-asteella,
Tähystäjätontun joulukalenteri 20.12.,
Joulun menoliikenne 1985,
Potkukelkalla Helvettiin,
Teekkareita ja teekkarihenkeä,
PMMP - Paulan ja Miran molemmat puolet,
Mikkihiiren seikkailut,
Kalle Palanderin MM-voitto 1999,
Esko Nikkari - Pohjanmaan tuntojen tulkki,
Suomen ulkopolitiikka ETYKistä Euroopan unioniin,
Tähystäjätontun joulukalenteri 19.12.,
Joulu Noppa,
Turku kutsuu isänmaan toivoja,
Helsingin satamat,
Joulupukki lähti matkaan Korvatunturilta,
Lapinmatkailu kasvaa,
Kolmesta possusta Liikennelauluun,
Mörökölli vai Don Juan?,
Joulun perinneruokia ja -leikkejä Vanamon ja Kolmosen opeilla,
Tähystäjätontun joulukalenteri 16.12.,
Tähystäjätontun joulukalenteri 17.12.,
Tähystäjätontun joulukalenteri 18.12.,
Sally Albatross karille,
Sally Albatross hinattiin matalikolle,
Sally Albatrossia aletaan nostaa,
Sally Albatrossin turman syy,
Lännen lokari Hiski Salomaa,
Toiveammatti – veturinkuljettaja,
Onko voi vaarallista?,
Eduskunta mottimetsässä,
Uusis sytytti kansan curlaamaan,
Tähystäjätontun joulukalenteri 15.12.,
Vesimiehen aika johdatti astraalimatkailuun,
Pikkukinkku ja uuniperunoita,
Lanttu- ja porkkanalaatikko,
Joulusilliä ja lipeäkalaa,
Salaatteja ja riisiluumuvanukasta,
Harmony Sisters laulaa,
Tähystäjätontun joulukalenteri 14.12.,
J. O. Mallander taiteesta ja vapaudesta,
Superindividualisti Olli Lyytikäinen,
Junien yhteentörmäys Kuurilassa 1957,
"Turun ""joulukatuskandaali""",
Reippaat ratsastajat,
Sota-ajan propagandalauluja,
Olavi Virran iskusäveliä,
Oulujoen vanha venereitti,
Tiernapojat,
Kylli-täti piirtää Lucian,
Bensiini - liikenteen elinneste,
Lucia-neito 1956,
Jokke ja Timppa antoivat aidsille kasvot,
Lucia v. 1987,
Tähystäjätontun joulukalenteri 13.12.,
Mitä onni on?,
Ravintolaväen pikkujoulut,
Buddhalainen juhla Taipeissa,
Tähystäjätontun joulukalenteri 12.12.,
"Jani Sievinen, 16-vuotias Euroopan mestari",
Brownin perhe Suomessa,
Joulukortti työttömältä,
Viimeinen kastraattilaulaja Alessandro Moreschi,
Sallalaisena Göteborgissa,
Olympiavuoden päätösjuhla,
Tähystäjätontun joulukalenteri 11.12.,
Tähystäjätontun joulukalenteri 10.12.,
Tähystäjätontun joulukalenteri 9.12.,
"Via Veneto, Rooma",
Tehtaankadun poliisisurmat 1997,
Christensen kiinni kolmen päivän päästä,
Christensen valotti tapahtunutta,
Christensenille elinkautinen,
Abraham Ojanperä: Serenada Don Zhuana,
Adolf Niska: Sinikan laulu,
Aino Ackté: Faust - Jalokiviaaria,
Alexandra Ahnger: Ingeborgs klagan,
Alexis af Enehjelm: O Hellas barn,
Alma Fohström: Solovei,
Alma Kuula: Tuijotin tulehen kauan,
Aune Antti: Vallinkorvan laulu,
Eino Rautavaara: Kasakan laulu,
Erna Gräsbeck: Syntymistään sureva,
Greta von Haartman: Tuoll´ on mun kultani,
Hanna Granfelt: Tuijotin tulehen kauan,
Helge Lindberg: Froh lacht die Brust mir,
Hjalmar Frey: Per svinaherde,
Ida Ekman: Largo,
Irma Tervani: Kevätlaulu,
Jenny Spennert: Fåfäng onskan,
Kupletin kuningas J. Alfred Tanner,
Juho Koskelo: Kolme veljestä,
Georg Malmstén: Onnelliset,
Kim Borg: Litanei,
Lea Piltti: Yön kuningattaren aaria,
Oiva Soini: Merellä,
Maikki Järnefelt-Palmgren: Meine liebe ist grün,
Oili Siikaniemi: Nouskaa jo lapsikullat,
Olli Suolahti: Velisurmaaja,
Pasi Jääskeläinen: Tammerkosken sillalla,
Pia Ravenna: Una voce poco fa,
Teddy Björkman: Toreadorin aaria,
Toivo Louko: Kymmenen virran maa,
William Hammar: Avant de quitter ces lieux,
Wäinö Sola: Vesti la giubba,
Saimaan kanava ennen sotia,
Metsurit kilpasilla,
Tähystäjätontun joulukalenteri 8.12.,
Joulumaan rakentaminen pysähtyi v.1987,
Suomen ensimmäinen keinojäärata Tampereelle,
Halosen seitsemännet Linnan juhlat 2006,
Urheilu- ja kulttuuriväki Linnassa 2006,
Kauko Röyhkä ja Kjell Westö - Miten musiikki kääntyy kieleksi?,
Finlandia-palkintoehdokkaat v. 2006,
Tähystäjätontun joulukalenteri 7.12.,
Tähystäjätontun joulukalenteri 6.12.,
Adolf Ehrnrooth Linnan juhlissa 2000,
Maija Vilkkumaa ja Tarja Turunen Linnassa 2003,
Tanja Karpela ja Sauli Niinistö Linnan juhlissa 2003,
Katri Helena ja Kari Tapio Linnan juhlissa 2003,
Kyllikki ja Johannes Virolainen Linnan juhlissa 1998,
Paavi Johannes Paavali II Suomessa,
Chilessä vallankaappaus - Allende murhattu,
Tähystäjätontun joulukalenteri 5.12.,
Pinochetin luovutus Espanjaan epäonnistuu,
Helsinki ja meri,
Pinochetin murhayritys,
Pinochet eroaa,
Pinochet pidätetty,
Pinochet luovutetaan Chileen,
Kanadan papin terveisiä,
Juice Linnan juhlilla 1986,
Itsenäisyyspäivä 1975,
Maamme-laulu,
Linnan juhlat 1956,
Linnan juhlat 1957,
Ruoat ja kukat Linnan juhliin vuonna 1994,
Linnan juhlat vuonna 1986,
Opettajien talvipäivät 1950-luvun hengessä,
Tähystäjätontun joulukalenteri 4.12.,
Tähystäjätontun joulukalenteri 3.12.,
Tähystäjätontun joulukalenteri 2.12.,
Cocktail-kilpailut v.1956,
Joulukadun avajaiset 1961,
Joulukadun avajaiset 1984,
Joulukadun avajaiset,
Valjakkala karkasi vankilasta 1994,
Valjakkala ei palannut lomalta 2002,
Kolmoismurhan tekijä Juha Valjakkala saadaan kiinni,
Valjakkala poistui työmaasiirtolasta,
Radion stereotesti,
Tähystäjätontun joulukalenteri 1.12.,
Pekka Piri: Saagojen kutsu,
Kirje Suursaarelta,
Thomas Hobbes ja John Locke,
Benedictus Spinoza ja Gottfried Leibniz,
Charles S. Peirce ja William James,
David Hume ja Thomas Reid,
Immanuel Kant ja John Stuart Mill,
Arthur Schopenhauer ja Friedrich Nietzsche,
Joulukirkko vuonna 1953,
Mormonit,
Roger Moore – veijari vai pyhimys?,
René Descartes,
Meän kieltä hoon päältä,
Ludwig Wittgenstein,
Suurkirkko - muistojen kirkko,
Kauneimmat joululaulut,
Sylvian joululaulu,
Sota-ajan joulu,
Taata puhuu joulusta,
En etsi valtaa loistoa,
"Jouluyö, juhlayö Wäinö Solan ja Harmony Sistersin tulkintana",
Joulurauhan julistus Turusta 1962,
Tietoisku: Joululiikenne,
Olkipukin valmistusta Orivedellä,
Joulustaaloa ei pidä suututtaa,
On hanget korkeat nietokset,
Arkihuolesi kaikki heitä,
Asuuko joulupukki Korvatunturilla?,
Himmelintekijä,
Tietoisku: Joulupukin liikennepuheenvuoro,
Jouluvalko,
Joulu vanhainkodissa,
Lapset laulavat joululauluja,
Joulu - rauhan vai rahan juhla?,
Joulupuu on rakennettu,
Mikrofoni saalistaa jouluviikon varrelta,
Kirjoittaja Leskinen,
Juice kommentoi elämäntapojaan,
Victoria ja vanhemmat vieraisilla 2003,
Kuningas Kustaa Aadolf vierailulla 1952,
Kaarle Kustaa Suomessa fasaanijahdissa ja pilkillä,
Kaarle Kustaan ja Silvian häät,
Ruotsin kuningaspari vierailulla 1983,
Suezin kriisi 1956 uhkasi kärjistyä maailmanpaloksi,
Autonvirittäjän viimeinen auto-onnettomuus,
Ceausescu huudatti itsensä vielä johtajaksi,
Transilvanian levottomuudet,
Romanian taistelut laajenivat sisällissodaksi,
Ceausescu teloitetaan,
Keimiöniemen kalapirtit,
Anna-Leena Härkönen - sisaren itsemurha,
"Turistipappi Seppo Heikkilä, Kanarian saaret",
Hruštšov Suomessa 1957,
Opaskoirat sodassa sokeutuneiden apuna,
Melbournen olympiakisojen aattona 1956,
Rovaniemen jälleenrakennus sodan jälkeen,
Ruotsi oikeanpuoleiseen liikenteeseen,
Daniel Craig - James Bond,
Helsingin metro,
Esko Kivikoski - Kyllä,
Suomalaisia Pietarissa,
Rantapoju Mike Love,
Rikosmuseo,
Ilta sirkuksessa,
Kieputusta korkeuksissa,
Surmanhyppääjä Messuhallissa,
"Norsuja, karjapaimenia ja turkkilaisia",
Neidot ja salskeat pojat suvipäivillä Helsingissä,
Pölönen teki filmin nuoruusidolistaan Baddingista,
Eduskunnan papit vastaan SKDL:n naiset,
Puutarhurina Finlandia Villagessa,
Sähkö-Olli,
Koulupojat jätkien jäljillä,
Tellervo Koivisto tarinoi verotuksesta,
Vauhdilla risteykseen - paareilla pois,
Virolainen asutti karjalaisia,
Pohojalaaset tuloo!,
Stundarsin käsityöläiskylä,
Marskin patsas,
Kylli-täti ja Juice keskustelevat vanhuudesta,
Talvi yllätti autoilijat 1978,
Mattijuhani Koposen alaston totuus,
Hippisukupolven runoilija Leif Färding,
Kansanapu auttaa sodan keskellä,
Saunasta sisua,
Ikibeatle Paul McCartney,
Iron Maiden - rautaa rajojen yli,
Turkulaisia tarinoita,
"Jukka Uunila, urheilujohtaja",
Vaikeat neuvottelut Jolon panttivankien vapauttamiseksi,
Jolon saaren suomalaiset panttivangit vapautettiin  sekavissa olosuhteissa,
Suomalaismiehet vankeina Jololla,
"Abu sayyaf -sissit sieppasivat 21 matkailijaa, joukossa kaksi suomalaista",
Suomeen suostuneita - Robert Austerlitz,
Undergroundpiirtäjä Timo Aarniala toivoi Suomeen rohkeaa sarjakuvaa,
Sotavuosien jonot,
Remu Aaltonen - päällikkö puhuu,
Juntista hipiksi,
Vanha Rauma,
Opiskelijatempaus - Korkeakoulu Otaniemeen,
Hiuksetkin talteen Suomen hyväksi,
Sikamaalari Harro Koskinen,
Haastateltavana Tomas Ledin,
Assi Liikanen: Taide kohtaa elämän,
CMX kuulotestissä,
Opiskelijaelämää vuonna 1952,
Ommoo kieltä Riäkkylästä,
Lemin särä,
Apollo 13 -lento keskeytettiin,
Veikkaus - kuusi kymmenestä sen jo osaa,
Nuori Jarkko Laine uskoi runoon ja alkukommunismiin,
Pärinäpojat vauhdissa,
Armi kertoo elämästään,
Viihdetaiteilijat Armi ja Danny,
Estoton Halloween Helsingissä,
Kalevan kansan luvattu saari,
Viinan salamyyntiä,
Uskolliset ruskeat silmät,
Presidentti Mauno Koiviston kommentti inkeriläisistä,
Procol Harum - klassista rockia,
Satasaarinen Koitere,
Kirkkokansan varjot,
Lapsen vuoden tervehdys 1979,
Vaalit 1966: Vasemmisto nousi valtaan,
KITT-auto haastattelussa,
Kirjeistä kirjaksi,
Kullankaivajat - Hikeä ja kultaa,
Suomi-kuva ja Suomi matkailumaana,
Vaalit 1970: Unohdetun kansan protesti,
Vaalit 1987: Oikeisto ja vasemmisto liittoon,
Vaalit 1991: Porvarihallitus säästötalkoissa,
Vaalit 1995: Hallitusyhteistyötä laidasta laitaan,
Irak-vuoto johti pääministerin eroon,
Vieraana dekkaristi Markku Ropponen,
"James Brown, soulin Kummisetä",
Andy Warhol - kaikki on hyvää,
Mannerheimille museo Kaivopuistoon,
Jäävaroituksen ohje pelasti pikkusiskon,
Tarja Turusen ero Nightwishista,
Lääkäri Lönnrot laati myyttisen suomalaisen sankaritarinan,
Maagisen realismin taitaja Harri Tapper,
Ginsberg ja Bukowski puntarissa,
Amerikkalaiset filmimiehet Suomessa,
Tilkassa tapahtuu,
Maarit ja Sami - rennosti epäajanmukaisia,
Kuulokojeen tarina,
Ville Valo kertoo HIM-yhtyeen musiikista,
Lapinmatkailun monet kasvot,
Poliisi tavoitti Larhan Lahdesta,
Larha uhkasi räjähteillä,
Draama päättyi Larhan itsemurhaan,
Inarin eläjiä,
Timo Koivusalo on Pekko aikamiespoika,
Ruokataidetta 1950-luvulta,
Kulttuurimatkalla muinaiseen Egyptiin,
Anna Politkovskaja murhattu,
Reaktiot Politkovskajan murhasta,
Politkovskajan hautajaiset,
Taikapiiri toimii,
PM-taikuri Reijo Salminen,
Markus-sedän Lastentunti Helsingissä,
Viki Raaskan Lastentunti Viipurissa,
Toivo-sedän Lastentunti Karjalan Suojärvellä,
"Maa, jossa kaikki on mahdollista",
Onko rock saatanasta?,
Eva Wahlström lähikuvassa,
Ritarillisuutta,
Juhlat Taikateltassa,
Sateenkaari,
Näppäräsormisuutta,
Esseisti ja kriitikko Anne Fried,
Ohjus Inarijärvessä,
Neuvostoliitto myönsi ohjuksen,
Havainto ohjuksesta Norjan puolelta,
Born American kiellettiin Suomessa,
Rennyn Jäätävä polte markkinoille,
Renny Harlin käy kotimaassa,
Taivaalla varjon varassa,
Hetkinen ja tuokio vain,
Amerikkalaismallinen lasten parturi 1949,
Suomen Joutsen merellä,
Arvi Lindin viimeinen uutislähetys,
Kirjallisuuden Nobel-palkittu Orhan Pamuk,
Yli-Vainio kaatoi ja paransi,
Elonkorjuujuhlat,
Rauhanmies Yrjö Kallinen sai vuonna 1918 kuolemantuomion kapinan valmistelusta,
Kirjoittava näyttelijä Reidar Palmgren,
Elämmekö unessa,
Pasifisti puolustusministerinä,
Amin Asikainen haastattelussa,
Itsenäisyyspäivä sodan varjossa,
Reko Lundán - epäkohtien tarkastelija,
Mihin nyt pojat?,
Eläintarhan talvea,
Korkeasaari vauhtiin 1950-luvulla,
Kissalaakso,
Korkeasaaren paviaanit,
Jussit jaettiin viidettä kertaa,
Häähypyt Kurikassa,
Mikrofoni Helsingin hulinassa 1938,
1930-luvun kivierämaata,
Herra Helsinki varoitti maalaisnuoria urbaanin elämän vaaroista,
Donner seurasi Helsingin heräämistä vuonna 1954,
Pääkaupunki huvittelee 1938,
Anna Politkovskajan haastattelu,
Pentti on talidomidinuori,
Karilla on epilepsia,
Jaana sairastui syöpään,
Jukkis kelaa elämäänsä,
Camilla änkyttää,
Pahoin palanut Anneli,
Kiskoauto eli lättähattu,
Suomen Ilmavoimien lentokilpailut v. 1926,
Timo Sarpaneva - suomalaisen muotoilun taitaja,
Suuri lähetystö sortovaltaa vastaan,
Lavantauti voidaan voittaa,
Tietoisku: Legendaarinen jäävaroitus,
Cabaret Kaivohuone,
Polkupyöräakrobatiaa Fenniassa,
Rullaluistelua ja eksoottista tanssia,
Josephine Baker Suomessa,
Farukin lempitanssijatar Klippanilla,
Sota-Helsingin kasvot,
Opettajien päätäntävalta kouluissa,
Kalevi Sorsa Pyykön haastattelussa,
Hevonen koulussa,
Häkäpöntöt bensan korvikkeena,
Kiusaa ja ystävyyttä,
Lasten ja vanhempien suhteet,
"Tätä toivon, tätä pelkään",
Nuorten vapaa-ajanharrastukset,
Ensimmäiset uutiset Aasian tsunamista,
Vuoden 2004 tsunamissa kadonneiden suomalaisten lista julki,
200 suomalaisia kateissa vuoden 2004 tsunamissa,
Aasian tsunamin jälkipyykki Suomessa,
Aasian tsunamin vuosipäivä,
"Miten minusta tuli minä, Gösta Sundqvist ",
Sukellusvenematkailu,
Punkpioneeri Joey Ramone,
Bill Haleyn pelättiin villitsevän Erottajalla 1956,
Rokkenrolli meni 1950-luvulla ihan pelleilyksi,
40-vuotias nainen vuonna 1972,
Kauppakorkeakoulun naiset esittävät hula-hula-tanssia,
Helsingin valomeressä 1939,
Räjähdys Myyrmannissa kesken iltaruuhkan,
"Seitsemän kuolonuhria Myyrmäen pommi-iskussa, tekijästä vihiä",
Myyrmäen pommi-iskujen tekijän nimi selville,
Myyrmannin pommi-isku jätti arpensa,
"Miten minusta tuli minä, Jari Sillanpää",
Fakiireja ja krokotiileja,
Lannevannevillitys Japanissa,
Filmitähti Paananen hula-hula-tanssin opettajana,
Robotit pyörittävät lannevannetta,
Neuvostoliitto viivytti tiedottamista Tšernobylin räjähdyksestä,
Moskovan TV kertoo Tšernobylistä,
Ylen vanhin ohjelma: uudenvuodenpuhe 1935,
Lentäen yli Atlantin,
Lento yli Pohjoisnavan,
Pyhän Markuksen aukiolla,
Päivä Tallinnassa,
Suomalaiset kotiin Ukrainasta Tšernobylin onnettomuuden jälkeen,
Jugoslavian auringon alla,
Moskovan televisio näytti valokuvan Tšernobylistä,
Vieraana vihreällä saarella,
Miltä näytti Helsinki yli sata vuotta sitten?,
Talvista kisailua 1900-luvun alussa,
Neuvostovappu Tšernobylin varjossa,
Suosituksia Tšernobylin terveysriskien välttämiseksi,
Ensimmäiset liikkuvat kuvat Tšernobylistä,
Helsingin vappu 1900-luvun alussa,
Toukotyöt ja säteilymittaukset Tšernobyl-keväänä,
Yliopiston promootio sata vuotta sitten,
Automobiilit tulevat,
Havaiji – kuvia turismin takaa,
Uintikilpailut Ursinilla,
Budapest – Tonavan kaunotar,
Rauhankappelin vihkiäiset 1913,
Vierailulla Hollywoodissa 1947,
Leo Mechelinin hautajaiset,
Eeva Joenpelto kertoo kirjailijantyöstään,
Vivica Bandler – agronomista teatteriohjaajaksi,
Itse asiassa kuultuna - Rakel Wihuri,
Amerikansuomalaiset Spencerin farmarit,
Valkoisen armeijan voitonparaatit 1918,
Svea-mamman ottolapset,
Ensimmäinen presidentti astuu virkaansa 1919,
Käden kaunis kaari,
J.V. Snellmanin kootut teokset,
Snellmanille yksilö oli olemassa kansakuntaa varten,
Snellmanin teokset - kansakunnan käsikirjoitus,
Snellmanin patsas paljastetaan,
Ritola ja Nurmi Pariisin kisojen sankareina,
Relanderin ajan Suomi,
”Reissu-Lassesta” presidentti,
Lentämisen hurmaa,
”Sulotarten parissa”,
Eduskunta saa uuden talon,
Väinö Linnan uudenlaiset sankarit,
Helsingin Sanomat 1920-luvulla,
Ilmalaiva leijuu Helsingin yllä,
Maaottelumarssilla nähtiin koko kansa,
Tupakka ja alkoholi lasten silmin,
Koijärven esittely,
Luonnonsuojelijat saapuvat Koijärvelle,
Viljelijät purkavat luonnonsuojelijoiden padon,
Koijärven kaivinkone kettinkeihin,
Koijärven kettingit irrotetaan,
Suomen hallitus hätäistuntoon Lapuan räjähdyksen vuoksi,
Lapuan räjähdys rikkoi rakennuksia,
Palokunta saapui nopeasti Lapuan räjähdyspaikalle,
Potilaita Lapualta Seinäjoelle,
Bodomjärven surmaajaa etsittiin poliisin ja vapaaehtoisten voimin,
Bodomin murhaaja ja murha-ase kateissa,
Juhannusyö Aavasaksalla 1946,
Porissa kesällä 1945,
Turistina Helsingissä,
Tornator-laivalla yli Atlantin,
"Hemingwayn Andalusiaa – valoa, varjoa ja härkätaisteluita",
”Mitä Kalevala minulle merkitsee?”,
Uusi Kalevala 100 vuotta 1949,
Aulangon ihmelinna Hämeenlinnassa,
Pikavierailu Suomessa,
Jean-Paul Sartre,
Matka mustien maanosaan,
Täytetään akvaario,
"DNA-tutkimus toi lisätietoa Bodominjärven surman tutkijoille ",
Sukupuolivalistusta nuorelle parille,
Miten jouduit äidin vatsaan?,
Miten voi leikkiä isän kanssa?,
Bodomjärven murhista epäillyn Nils Gustafssonin väitettiin tunnustaneen surmat,
Gustafssonin syytteet hylättiin,
Vesiliskoa ja rantakäärmettä tarkkailemassa,
Rakennetaan akvaario,
Lehtikala ja akvaariokaloja Suomen vesistä,
"Kysy pois, Küsi julgesti –  koululaisten kysymyksiä Neuvosto-Eestistä ja Suomesta",
Professori Palo ei uskonut Gustafssonin syyllisyyteen,
"Kysy pois, Küsi julgesti 2.",
Mitä?-lastenohjelma valisti Vietnamin sodasta,
"Riisuttu, verhoton, karvaton, paljas",
Selvittämättömiä henkirikoksia yli sata,
Leikitään kauppaa,
Pääsiäistä virpomaan,
Teiniliitto perustaa kokeilukoulun,
Heijastin liikenteessä,
Voittoisaa taideteollisuuttamme,
Mikat mikroautoilijoina,
Kimi karting-ässänä,
Korpitaiteilija Reidar Särestöniemi,
Estonian pelastustoimet alkoivat heti,
Marssimerkki koristi rintapielusta,
Estonian hätäkutsu,
Estoniasta eloonjääneitä vain pelastuslautoilla,
Voitto Ruotsista oli kunniakysymys,
Mies konepellin alla,
Porkkala tyhjennettiin kymmenessä päivässä,
Katuun liimattu kolikko,
Maailman pisin tunneli,
Puhelin kadulla,
Moottoriton auto,
Porkkalan palautus tuli yllätyksenä,
Maljoja ja juhlia,
Lätäkössä onkija,
Autolautat Estonian pelastusapuna,
Lähdön tunnelmissa,
Rahantekokone,
Kiellot ja käskyt,
Kun Porkkalan puomi nousi,
Lehtimiehet Porkkalassa,
Kiero liftari,
Paasikivi ja Moskova,
Äänikuvia takaisin luovutetusta Porkkalasta,
Yleislakko puhutti pitkään,
Eduskunta pui yleislakkoa 1956,
Yleislakon taustalla myös politiikka,
Yleislakosta seurasi monenlaista riesaa,
Mitä jäi käteen yleislakosta?,
Yleislakossa nähtiin marsseja ja rettelöitä,
Estonian uhrien muistotilaisuus merellä,
Katoavat amerikkalaisturistit,
Suljettu puhelin,
Kosmonautti kylänraitilla,
Italialainen urheiluturisti eksyksissä,
Unissakävelijä,
Myyntimiesten palkkaus,
Amerikkalainen jazz valloitti Messuhallin,
Lionel Hampton konsertoi Helsingissä,
Millie haastateltavana,
Estoniasta pelastuneet nopeasti sairaaloihin,
Vierivät kivet tutkittiin tullissa,
